text,label,source
Walter Investment Management Corp Receives a Sell from Compass Point $WAC http://stks.co/c1IvX,negative,fingpt_sentiment
L&G completes UK's largest medically underwritten bulk pension risk deal,positive,fingpt_sentiment
$NFLX +3% of the lows,positive,fingpt_sentiment
"Whitbread Profit Up As Sales Continue To Rise, Looking For New CEO",positive,fingpt_sentiment
"The bank also expects additional costs , related to the Dash 8 - Q400 jets , which the group shelved in October 2007 .",neutral,fingpt_sentiment
It includes options for additional 30 communal building sites as well as construction supervision works for all construction sites .,neutral,fingpt_sentiment
AstraZeneca suffers setback after drug fails to treat eye cancer,negative,fingpt_sentiment
Vacon will supply drives to Ruselprom in the power range from 200 kW up to 2 MW .,neutral,fingpt_sentiment
Stora Enso 's target has been cut to EUR 4.85 from EUR 5.55 and Holmen 's target -- to SEK 135 from SEK 150 .,negative,fingpt_sentiment
"OUTOTEC OYJ PRESS RELEASE DECEMBER 4 , 2009 10.30 AM Outotec establishes a new subsidiary in Kolkata Outotec has established a subsidiary in India in order to better serve its Indian customers and to increase its business in the growing Indian market .",positive,fingpt_sentiment
Shell offers 50 percent premium to buy BG for $70 billion,positive,fingpt_sentiment
"Our solutions are industry-independent supporting multilingual and currency needs , modular and applicable to companies of all sizes , '' CEO Ilkka Sihvo said .",neutral,fingpt_sentiment
"Tesla Recalling 2,700 Model X Units, Related to Faulty Latch for Third-Row Seats; Fall To $252.50 Level on Recall, Shares Up 1%  $TSLA",negative,fingpt_sentiment
$INO back in this am small post,positive,fingpt_sentiment
Iran Demands $6 Billion Oil Payment From South Korea: Chosun,neutral,fingpt_sentiment
Finland-based Stockmann Group has closed seven franchising sports stores Nike in Russia .,negative,fingpt_sentiment
$INTC finally some nice downside move... looking for the 31 handle to break,negative,fingpt_sentiment
"U.S. retail sales increase 0.5% in March, as prices continued to rise. Receipts at gasoline stations jump 8.9%.",positive,fingpt_sentiment
"Today , we are connecting people in new and different ways - fusing advanced mobile technology with personalized services to enable people to stay close to what matters to them .",neutral,fingpt_sentiment
Kohl's stock price target cut to $48 from $52 at Deutsche Bank,negative,fingpt_sentiment
"McDonald's and Starbucks both announced they are suspending operations in Russia, while Yum Brands has paused investments and unit development and Papa John's is no longer providing business support to the market.",negative,fingpt_sentiment
@pierrules: $SIRI LONG!!,positive,fingpt_sentiment
"Reducing bank complexity was a policy priority following the financial crisis. In new work, Goldberg and Meehl docu... https://t.co/723NzFHfow",neutral,fingpt_sentiment
"Over 50% of US smartphone owners were using an iPhone in the quarter ending in June, per Counterpoint Research, a notable milestone for Apple.",positive,fingpt_sentiment
Germanwings disaster will not affect image of budget air travel - easyJet,neutral,fingpt_sentiment
Lovesac maintained as buy at Canaccord,positive,fingpt_sentiment
Credit Suisse CEO Choice Might Not Stem Disputes,neutral,fingpt_sentiment
Nutritional Outlook® Announces Winners of 2019 Best of the Industry Awards,neutral,fingpt_sentiment
France raises concerns over proposed LSE-Deutsche Boerse deal,negative,fingpt_sentiment
$CAMT Looks like might break down. I'm out,negative,fingpt_sentiment
The Recent Rebound In Monthly Employment: Contradictory Micro And Macro Indications. https://t.co/MBEYKBqnS3 #business #markets #investing,neutral,fingpt_sentiment
CORRECTED-Shire to buy Dyax for about $5.9 bln,positive,fingpt_sentiment
WhatsApp Closes In On Full Fledged UPI Payments Launch,neutral,fingpt_sentiment
"""The message is 'If you want to live, buy our stuff.' Apple now sells devices the way First Alert sells smoke detectors,"" Michael Gartenberg argues.",positive,fingpt_sentiment
Insight hires Aviva's David Hillier for multi-asset team,positive,fingpt_sentiment
"Apple, Microsoft, Google parent Alphabet, Amazon, and Meta have each seen over $500 billion wiped off their market caps this year.",negative,fingpt_sentiment
"Royal Mail, Johnson Matthey lead FTSE lower",negative,fingpt_sentiment
RIM has revamped the BlackBerry OS UI with the 6.0 version of the mobile operating system .,neutral,fingpt_sentiment
Mackinac Financial declares $0.14 dividend,neutral,fingpt_sentiment
Basware offers full support for all SAP versions starting from SAP 4.5 .,neutral,fingpt_sentiment
"According to L+ñnnen Tehtaat 's CEO Matti Karppinen , the company aims to deliver fish products to its customers a day earlier than it currently does .",neutral,fingpt_sentiment
CORRECT: Tapestry Q2 sales $1.82 bln vs. $1.80 bln a year ago; FactSet consensus $1.81 bln,positive,fingpt_sentiment
"$ADBE technical alerts: Expansion Breakout, Gilligan's Island Sell Setup, Volume Surge, and New 52... https://t.co/LxX66tknFH",positive,fingpt_sentiment
"Hastings has long been opposed to adding commercials or other promotions to the platform but said Tuesday that it ""makes a lot of sense.""",positive,fingpt_sentiment
$BONE Earnings Stocks Poised to Pop http://stks.co/2zWE,positive,fingpt_sentiment
The software giant's business hit a new record in late 2021.,positive,fingpt_sentiment
"Alphabet unit Google on Friday became the target of an antitrust complaint by the European Publishers Council over its digital advertising business, which could potentially strengthen EU antitrust chief Margrethe Vestager's investigation into the issue.",negative,fingpt_sentiment
"Finnish Scanfil , a systems supplier and contract manufacturer to the communications sector and the electronics industry , reports its net sales totalled EUR 94.7 mn in the first half of 2010 , down from EUR 99.5 mn in the first half of 2009 .",negative,fingpt_sentiment
$NCBS: Hovde Group cuts to Market Perform,negative,fingpt_sentiment
"Although US stocks closed higher on the first trading day of February, there were a few notable insider trades. When insiders sell shares, it indicates their concern in the company's prospects or that they view the stock as being overpriced.",negative,fingpt_sentiment
Yahoo Finance's Dani Romero discusses reports that Starbucks is closing two storefronts and what it means for the unionization push.,negative,fingpt_sentiment
"This week at the 2022 NAB Show Streaming Summit, Google launched in general availability Media CDN, a platform for delivering content using the same infrastructure the powers YouTube. With a presence in over 1,300 cities across 200 countries, Google says that Media CDN is designed to — in the company's words — “automate all facets” […]",positive,fingpt_sentiment
Walmart does well no matter the economic environment -- and pays increasingly higher dividends.,positive,fingpt_sentiment
Looking for a strong bounce $SPY -- Lunchtime rally coming. $DIA $IWM $QQQ $AA $FB,positive,fingpt_sentiment
$tsla bad day to short,positive,fingpt_sentiment
The tech giant looks poised for a comeback next year.,positive,fingpt_sentiment
The full-function PC weighs 1.25 kilograms and measures slightly more than two centimeters thin .,neutral,fingpt_sentiment
Cancer sends many patients into bankruptcy. Advisors are stepping up to stop that. https://t.co/6qiTVR70s2,neutral,fingpt_sentiment
Finnish business software group AffectoGenimap Oyj said its net profit halved to 1.2 mln euro ( $ 1.5 mln ) in the first nine months of 2006 from 2.2 mln euro ( $ 2.8 mln ) in the same period of 2005 .,negative,fingpt_sentiment
"In addition to the presentations held by President & CEO Kai Telanne and CFO Tuomas Itkonen , participants will have an opportunity to discuss with other members of the company 's management .",neutral,fingpt_sentiment
Starbucks said it will hike wages for tenured workers and double training for new employees as it seeks to beat back the union push from its baristas.,positive,fingpt_sentiment
Newmont Goldcorp stock price target raised to $41.50 from $39.50 at B. Riley FBR,positive,fingpt_sentiment
"Highlight: ""It's been 22 years since we saw the Land Rover Defender,"" @melodyhahm says. ""It was iconic back in its… https://t.co/4n2nYyB0cW",neutral,fingpt_sentiment
I'm no professional ANAL-yst but I DO put my $ where my mouth is. $AAPL will do $575 b4 yr.endÃ¢â¬âThat's another hun from here.Long LEAPS =^.^=,positive,fingpt_sentiment
Sanderson Farms stock price target raised to $159 from $150 at J.P. Morgan,positive,fingpt_sentiment
"*Friends theme song voice*: So someone told Jennifer Aniston that she'd never ""make a dime."" (via @CNBCMakeIt) https://t.co/BLt1LwZsVN",neutral,fingpt_sentiment
$BAC in for swing trade  looks like want go up,positive,fingpt_sentiment
"Eagle Point NII in-line, misses on total investment income",neutral,fingpt_sentiment
Netflix (NFLX) hires two of Snap Inc.'s top executives to lead its advertising sales team ahead of the ad-supported tier's launch in 2023.,positive,fingpt_sentiment
"Hedge Funds Have Never Been This Bullish On Satsuma Pharmaceuticals, Inc. (STSA)",positive,fingpt_sentiment
"The Australian company Mirabela Nickel has awarded Outokumpu Technology a contract for grinding technology for its nickel sulfide project in Bahia State , Brazil .",positive,fingpt_sentiment
"Alphabet unit Google has been targeted by a French consumer group and its peers in complaints to privacy watchdogs over its vast trove of users' personal data harvested via their Google accounts, European consumer organisation BEUC said on Thursday.",negative,fingpt_sentiment
$SCANX: Gapping down https://t.co/hv5ZhR20Ye,negative,fingpt_sentiment
Outlook Therapeutics (NASDAQ:OTLK) Inc said it has voluntarily withdrawn the biologics license application (BLA) for its ophthalmic formulation of bevacizumab (ONS-5010 or Lytenava) after the US Food and Drug Administration (FDA) requested additional information.  The company added that it is actively working to respond to the FDA's request and plans to resubmit a revised BLA by September.,negative,fingpt_sentiment
Finnish Outotec has been awarded a contract to supply a new zinc roaster with gas cleaning and sulphuric acid plant for the OZK Kardzhali zinc smelter in Bulgaria .,positive,fingpt_sentiment
$BXS: BancorpSouth Announces Extension of Merger Agreements with ... http://stks.co/s2PDF,positive,fingpt_sentiment
Piper upgrades Symantec on improving renewal rates and enterprise growth $SYMC,positive,fingpt_sentiment
Barclays appoints JPMorgan's Paul Compton as new COO,neutral,fingpt_sentiment
What's on kids' wish lists? Here are 12 of the hottest toys for the holidays https://t.co/Rrd2wquvjM,neutral,fingpt_sentiment
"F-Secure Internet Security 2010 is a security service for surfing the web , online banking and shopping , e-mail , and other online activities .",neutral,fingpt_sentiment
"MILAN ( AFX ) - The Italian shipping group Grimaldi has increased its stake in the Finnish company Finnlines to 35.4 pct from the 30.5 pct held in June , according to news agency ANSA .",neutral,fingpt_sentiment
Snowstorm Returning To The Northwest This Weekend,neutral,fingpt_sentiment
